ERR1738104	PRJEB14362	PAIRED
ERR1737905	PRJEB14362	PAIRED
ERR1737906	PRJEB14362	PAIRED
ERR1737907	PRJEB14362	PAIRED
ERR1737908	PRJEB14362	PAIRED
ERR1737909	PRJEB14362	PAIRED
ERR1737910	PRJEB14362	PAIRED
ERR1737911	PRJEB14362	PAIRED
ERR1737912	PRJEB14362	PAIRED
ERR1737913	PRJEB14362	PAIRED
ERR1737914	PRJEB14362	PAIRED
ERR1737915	PRJEB14362	PAIRED
ERR1737916	PRJEB14362	PAIRED
ERR1737917	PRJEB14362	PAIRED
ERR1737918	PRJEB14362	PAIRED
ERR1737919	PRJEB14362	PAIRED
ERR1737920	PRJEB14362	PAIRED
ERR1737921	PRJEB14362	PAIRED
ERR1737922	PRJEB14362	PAIRED
ERR1737923	PRJEB14362	PAIRED
ERR1737924	PRJEB14362	PAIRED
ERR1737925	PRJEB14362	PAIRED
ERR1737926	PRJEB14362	PAIRED
ERR1737927	PRJEB14362	PAIRED
ERR1737928	PRJEB14362	PAIRED
ERR1737929	PRJEB14362	PAIRED
ERR1737930	PRJEB14362	PAIRED
ERR1737931	PRJEB14362	PAIRED
ERR1737932	PRJEB14362	PAIRED
ERR1737933	PRJEB14362	PAIRED
ERR1737934	PRJEB14362	PAIRED
ERR1737935	PRJEB14362	PAIRED
ERR1737936	PRJEB14362	PAIRED
ERR1737937	PRJEB14362	PAIRED
ERR1737938	PRJEB14362	PAIRED
ERR1737939	PRJEB14362	PAIRED
ERR1737940	PRJEB14362	PAIRED
ERR1737941	PRJEB14362	PAIRED
ERR1737942	PRJEB14362	PAIRED
ERR1737943	PRJEB14362	PAIRED
ERR1737944	PRJEB14362	PAIRED
ERR1737945	PRJEB14362	PAIRED
ERR1737946	PRJEB14362	PAIRED
ERR1737947	PRJEB14362	PAIRED
ERR1737948	PRJEB14362	PAIRED
