gene_id	test_unc_SRR1559191
ATP6V1A	1228.6740
ATP6V1B1	4.7047
ATP6V1B2	2582.6421
ATP6V1C1	671.2888
ATP6V1C2	74.0374
ATP6V1D	1191.5315
ATP6V1E1	3631.2987
ATP6V1E2	107.9609
ATP6V1F	12200.3219
ATP6V1G1	3416.1198
ATP6V1G2	4584.6230
ATP6V1G3	0.0000
ATP6V1H	905.7818
ATP7A	111.6751
ATP7B	116.3798
ATP8A1	909.2485
ATP8A2	44.8186
ATP8B1	38.3806
ATP8B2	619.0417
ATP8B3	6.9333
ATP8B4	36.8949
ATP8B5P	13.3713
ATP9A	2143.8653
ATP9B	229.2931
ATPAF1	684.4125
ATPAF2	419.4627
ATPBD4	69.5803
ATPIF1	6048.0376
ATRIP	142.3796
ATRNL1	113.1608
ATRN	338.2444
ATRX	402.8724
ATR	180.7602
ATXN10	2579.4231
ATXN1L	203.2933
ATXN1	249.3500
ATXN2L	2698.2791
ATXN2	1116.0084
ATXN3L	0.0000
ATXN3	110.9323
ATXN7L1	133.7130
ATXN7L2	391.9772
ATXN7L3B	2060.6661
ATXN7L3	2237.2168
ATXN7	152.7795
ATXN8OS	3.4666
AUH	536.8330
AUP1	4407.0818
AURKAIP1	3785.8116
AURKAPS1	116.3798
AURKA	305.5590
AURKB	579.6707
AURKC	337.7492
AUTS2	1111.5513
AVEN	267.9213
AVIL	48.5329
AVL9	86.9135
AVPI1	160.7032
AVPR1A	0.9905
AVPR1B	0.0000
AVPR2	36.1520
AVP	0.0000
AWAT1	0.0000
AWAT2	0.0000
AXIN1	363.5013
AXIN2	318.1874
AXL	149.8081
AZGP1	15.8475
AZI1	1572.6136
AZI2	780.9830
AZIN1	1297.0162
AZU1	0.0000
B2M	30691.0982
B3GALNT1	683.1744
B3GALNT2	225.0836
B3GALT1	91.8658
B3GALT2	34.4187
B3GALT4	100.2848
B3GALT5	2.9714
B3GALT6	413.5199
B3GALTL	180.0173
B3GAT1	421.4436
B3GAT2	10.8951
B3GAT3	4267.6736
B3GNT1	3207.6266
B3GNT2	265.1975
B3GNT3	0.4952
B3GNT4	203.0457
B3GNT5	24.5141
B3GNT6	0.0000
B3GNT7	135.9416
B3GNT8	88.3992
B3GNT9	61.9042
B3GNTL1	165.1603
B4GALNT1	535.8425
B4GALNT2	0.0000
B4GALNT3	7.1809
B4GALNT4	117.1227
B4GALT1	156.2461
B4GALT2	2181.7506
B4GALT3	1472.5765
B4GALT4	382.8154
B4GALT5	909.9913
B4GALT6	187.1982
B4GALT7	574.2231
B9D1	229.0454
B9D2	132.2273
BAALC	228.7978
BAAT	17.0856
BACE1	655.4414
BACE2	140.8939
BACH1	213.6932
BACH2	148.0748
BAD	3495.8524
BAG1	425.1579
BAG2	162.4365
BAG3	181.5030
BAG4	76.2659
BAG5	223.3503
BAGE2	81.2183
BAGE	132.2273
BAHCC1	438.0339
BAHD1	512.3189
BAI1	136.9320
BAI2	4504.3952
BAI3	671.2888
BAIAP2L1	26.4950
BAIAP2L2	263.2165
BAIAP2	522.4712
BAIAP3	596.0134
BAK1	327.8445
BAMBI	77.2564
BANF1	6107.2180
BANF2	0.0000
BANK1	16.5903
BANP	242.6644
BAP1	2366.4727
BARD1	9.1618
BARHL1	0.0000
BARHL2	0.0000
BARX1	7.1809
BARX2	0.0000
BASE	0.0000
BASP1	7274.9783
BAT1	11080.1040
BAT2L1	1926.2102
BAT2L2	1891.5439
BAT2	1515.6618
BAT3	3028.3521
BAT4	584.1278
BAT5	1039.7425
BATF2	30.7045
BATF3	186.2078
BATF	62.8946
BAX	1376.0059
BAZ1A	93.8467
BAZ1B	659.1556
BAZ2A	900.3343
BAZ2B	170.3603
BBC3	481.8621
BBOX1	2.9714
BBS10	304.5685
BBS12	35.1616
BBS1	853.2871
BBS2	440.2625
BBS4	408.0723
BBS5	121.3322
BBS7	227.3121
BBS9	223.3503
BBX	153.5223
BCAM	236.2263
BCAN	8.6666
BCAP29	678.9650
BCAP31	4015.1046
BCAR1	967.9336
BCAR3	204.2838
BCAR4	5.4476
BCAS1	0.4952
BCAS2	1270.7688
BCAS3	2018.8189
BCAS4	1650.3652
BCAT1	328.8350
BCAT2	555.8995
BCCIP	1515.6618
BCDIN3D	206.5123
BCHE	10.8951
BCKDHA	839.1730
BCKDHB	177.5412
BCKDK	1062.7708
BCL10	123.8083
BCL11A	311.7494
BCL11B	12.6285
BCL2A1	51.2567
BCL2L10	15.3522
BCL2L11	59.1804
BCL2L12	31.9426
BCL2L13	694.5648
BCL2L14	1.4857
BCL2L15	25.7521
BCL2L1	1141.7606
BCL2L2	518.2617
BCL2	640.5844
BCL3	158.4747
BCL6B	125.7893
BCL6	324.6255
BCL7A	613.0989
BCL7B	1278.6926
BCL7C	1117.9894
BCL8	359.2918
BCL9L	144.8558
BCL9	207.9980
BCLAF1	1295.7781
BCMO1	7.1809
BCO2	26.4950
BCORL1	341.4634
BCORL2	3.7143
BCOR	539.0615
BCR	602.6990
BCS1L	1230.6549
BCYRN1	0.0000
BDH1	207.2552
BDH2	64.6280
BDKRB1	293.4258
BDKRB2	49.7710
BDNFOS	195.3696
BDNF	33.4283
BDP1	347.1586
BEAN	8.4190
BECN1	2307.2923
BEGAIN	172.3412
BEND2	0.0000
BEND3	47.5424
BEND4	2.7238
BEND5	870.6203
BEND6	102.7609
BEND7	285.5020
BEST1	287.4830
BEST2	6.1904
BEST3	0.0000
BEST4	112.4180
BET1L	1316.5779
BET1	557.6328
BET3L	1.7333
BEX1	16435.0625
BEX2	5757.3356
BEX4	4967.6860
BEX5	913.2104
BEYLA	0.0000
BFAR	1276.9593
BFSP1	7.1809
BFSP2	0.0000
BGLAP	321.4065
BGN	7061.2851
BHLHA15	28.2283
BHLHB9	350.8728
BHLHE22	15.3522
BHLHE23	0.0000
BHLHE40	286.9877
BHLHE41	72.5517
BHMT2	12.8761
BHMT	8.1714
BICC1	16.3427
BICD1	138.4177
BICD2	481.3668
BID	711.1551
BIK	31.6949
BIN1	1589.9468
BIN2	116.3798
BIN3	535.0997
BIRC2	415.2532
BIRC3	44.3234
BIRC5	654.6985
BIRC6	197.8457
BIRC7	28.2283
BIRC8	0.0000
BIVM	722.2979
BLCAP	1790.7639
BLID	0.0000
BLK	13.3713
BLMH	1453.5100
BLM	304.5685
BLNK	29.2188
BLOC1S1	1895.0105
BLOC1S2	1374.5202
BLOC1S3	161.1985
BLVRA	1655.5652
BLVRB	766.3737
BLZF1	212.7027
BMF	251.0833
BMI1	1304.9400
BMP10	0.0000
BMP15	0.0000
BMP1	642.3177
BMP2K	232.0168
BMP2	63.3899
BMP3	0.7429
BMP4	34.6663
BMP5	0.7429
BMP6	33.1806
BMP7	1103.6276
BMP8A	89.1420
BMP8B	52.2471
BMPER	16.5903
BMPR1A	487.0620
BMPR1B	444.2243
BMPR2	393.2153
BMS1P4	25.9998
BMS1P5	91.3706
BMS1	277.0831
BMX	15.1046
BNC1	2.2286
BNC2	13.3713
BNIP1	366.7203
BNIP2	650.7367
BNIP3L	1340.3491
BNIP3	1712.2694
BNIPL	11.6380
BOC	80.4754
BOD1L	192.8934
BOD1	1480.0050
BOK	2078.2469
BOLA1	898.3533
BOLA2	2072.7993
BOLA3	771.3260
BOLL	0.9905
BOP1	639.0987
BPESC1	0.0000
BPGM	1280.4259
BPHL	901.8200
BPIL1	0.0000
BPIL2	0.7429
BPIL3	0.0000
BPI	4.2095
BPNT1	554.9090
BPTF	2042.0948
BPY2	0.0000
BRAF	45.8091
BRAP	514.7951
BRCA1	451.1576
BRCA2	17.3332
BRCC3	306.0542
BRD1	824.8112
BRD2	1827.9064
BRD3	505.6333
BRD4	821.0969
BRD7P3	1.2381
BRD7	755.7261
BRD8	2453.3862
BRD9	1038.9996
BRDT	0.0000
BREA2	11.6380
BRE	1567.9089
BRF1	849.0776
BRF2	378.6059
BRI3BP	43.5805
BRI3	5704.8409
BRIP1	66.8565
BRIX1	1018.9427
BRMS1L	246.3786
BRMS1	1813.7922
BRP44L	795.8400
BRP44	1515.1665
BRPF1	230.2835
BRPF3	596.5086
BRS3	0.9905
BRSK1	786.1830
BRSK2	1746.9357
BRWD1	706.2028
BRWD3	51.0090
BSCL2	10458.0909
BSDC1	1923.7341
BSG	8392.4725
BSND	0.0000
BSN	191.1601
BSPH1	0.0000
BSPRY	6.9333
BST1	94.8372
BST2	659.4032
BSX	0.0000
BTAF1	304.8161
BTBD10	1010.7713
BTBD11	149.5605
BTBD12	106.7228
BTBD16	0.7429
BTBD17	0.9905
BTBD18	9.4094
BTBD19	25.5045
BTBD1	976.8478
BTBD2	1833.6016
BTBD3	623.2512
BTBD6	885.4773
BTBD7	120.8369
BTBD8	15.1046
BTBD9	87.6563
BTC	0.0000
BTD	103.0085
BTF3L1	0.0000
BTF3L4	1560.9756
BTF3	14868.3917
BTG1	1686.7649
BTG2	731.9549
BTG3	834.2206
BTG4	0.0000
BTK	152.5319
BTLA	4.7047
BTN1A1	0.0000
BTN2A1	431.1007
BTN2A2	40.6091
BTN2A3	5.6952
BTN3A1	146.5891
BTN3A2	157.4842
BTN3A3	112.4180
BTNL2	0.0000
BTNL3	0.9905
BTNL8	0.0000
BTNL9	51.7519
BTRC	351.1205
BUB1B	186.2078
BUB1	91.1229
BUB3	2009.6571
BUD13	273.8641
BUD31	7259.6261
BVES	59.4280
BYSL	509.3475
BZRAP1	1245.2643
BZW1	1773.9260
BZW2	1451.5290
C10orf105	0.4952
C10orf107	195.3696
C10orf108	3.2190
C10orf10	332.3016
C10orf110	71.3136
C10orf111	26.7426
C10orf113	0.0000
C10orf114	132.7225
C10orf116	395.4439
C10orf118	65.6184
C10orf119	584.3754
C10orf11	30.4569
C10orf120	0.0000
C10orf122	0.0000
C10orf125	245.1405
C10orf128	71.8088
C10orf129	0.0000
C10orf12	11.6380
C10orf131	6.9333
C10orf137	894.1439
C10orf140	51.5043
C10orf18	356.5680
C10orf25	97.8086
C10orf26	539.5568
C10orf27	0.0000
C10orf28	531.1378
C10orf2	527.1759
C10orf32	686.8887
C10orf35	1725.8883
C10orf40	0.0000
C10orf41	54.4757
C10orf46	251.8262
C10orf47	8.1714
C10orf4	309.5209
C10orf50	4.4571
C10orf53	9.1618
C10orf54	101.5228
C10orf55	2.2286
C10orf57	256.0357
C10orf58	2164.9127
C10orf62	9.1618
C10orf67	5.9428
C10orf68	4.7047
C10orf71	0.0000
C10orf72	183.4840
C10orf75	111.9227
C10orf76	504.6428
C10orf78	127.5226
C10orf79	40.8568
C10orf81	0.9905
C10orf82	104.4942
C10orf84	397.4248
C10orf88	325.3683
C10orf90	0.9905
C10orf91	0.0000
C10orf93	13.3713
C10orf95	14.1142
C10orf96	0.0000
C10orf99	0.0000
C11orf10	13877.4297
C11orf16	2.2286
C11orf17	807.9733
C11orf1	633.4035
C11orf20	7.4285
C11orf21	13.6189
C11orf24	581.8992
C11orf2	3993.5620
C11orf30	183.2364
C11orf31	2571.7469
C11orf34	0.0000
C11orf35	22.2855
C11orf36	0.7429
C11orf40	0.0000
C11orf41	166.1508
C11orf42	4.2095
C11orf45	7.1809
C11orf46	1113.2846
C11orf48	1553.0519
C11orf49	1306.6733
C11orf51	462.5480
C11orf52	17.0856
C11orf53	0.0000
C11orf54	206.0171
C11orf57	611.3656
C11orf58	2310.0161
C11orf59	1510.7094
C11orf61	270.8927
C11orf63	27.2378
C11orf64	0.0000
C11orf65	2.2286
C11orf66	57.6947
C11orf67	372.4155
C11orf68	1295.0353
C11orf70	7.9237
C11orf71	268.1689
C11orf73	865.4203
C11orf74	1387.1487
C11orf75	138.6653
C11orf80	416.9865
C11orf82	38.6282
C11orf83	2167.8841
C11orf84	1569.1470
C11orf85	3.9619
C11orf86	1.2381
C11orf87	15.8475
C11orf88	4.9523
C11orf90	31.6949
C11orf92	0.7429
C11orf93	2.2286
C11orf94	14.1142
C11orf95	1835.0873
C11orf9	488.7953
C12orf10	2469.9765
C12orf11	381.0821
C12orf12	0.0000
C12orf23	930.7911
C12orf24	1500.8048
C12orf26	34.9140
C12orf27	0.0000
C12orf29	441.5006
C12orf32	621.2703
C12orf34	549.7091
C12orf35	444.9672
C12orf36	0.0000
C12orf39	0.0000
C12orf40	0.0000
C12orf41	909.9913
C12orf42	4.2095
C12orf43	489.5382
C12orf44	1229.9121
C12orf45	734.6787
C12orf47	2224.0931
C12orf48	289.7115
C12orf49	426.8912
C12orf4	314.4732
C12orf50	0.7429
C12orf51	508.1094
C12orf52	550.2043
C12orf53	3241.3025
C12orf54	0.0000
C12orf56	14.3618
C12orf57	13340.1015
C12orf59	3.2190
C12orf5	21.2950
C12orf60	64.6280
C12orf61	12.6285
C12orf62	2188.9315
C12orf63	0.4952
C12orf65	836.9444
C12orf66	40.1139
C12orf68	466.2622
C12orf69	8.4190
C12orf70	7.4285
C12orf71	6.9333
C12orf72	42.0948
C12orf73	683.4221
C12orf74	0.0000
C12orf75	633.1559
C12orf76	1861.5823
C12orf77	0.0000
C13orf15	389.0058
C13orf16	0.0000
C13orf18	31.1997
C13orf1	264.9499
C13orf23	501.6714
C13orf26	4.9523
C13orf27	299.8638
C13orf28	0.0000
C13orf29	20.3046
C13orf30	2.9714
C13orf31	88.3992
C13orf33	169.6174
C13orf34	138.4177
C13orf35	0.0000
C13orf36	0.4952
C13orf37	943.1720
C13orf38	33.1806
C13orf39	0.0000
C14orf101	413.7675
C14orf102	92.8563
C14orf104	206.5123
C14orf105	0.0000
C14orf106	122.0750
C14orf109	711.1551
C14orf115	0.0000
C14orf118	76.2659
C14orf119	430.8530
C14orf126	128.2654
C14orf128	44.5710
C14orf129	346.1681
C14orf132	1539.6806
C14orf135	536.0901
C14orf138	413.2723
C14orf139	323.6350
C14orf142	462.0527
C14orf143	35.6568
C14orf145	40.8568
C14orf147	725.0217
C14orf148	25.7521
C14orf149	115.1418
C14orf153	670.5460
C14orf156	3446.8243
C14orf159	415.9960
C14orf162	48.5329
C14orf165	0.0000
C14orf166B	0.0000
C14orf166	4620.5274
C14orf167	313.2351
C14orf169	115.3894
C14orf174	9.6571
C14orf176	13.1237
C14orf177	0.0000
C14orf178	8.9142
C14orf179	887.7058
C14orf180	14.6094
C14orf181	8.9142
C14orf182	0.9905
C14orf183	3.4666
C14orf184	0.4952
C14orf19	828.7731
C14orf1	647.5176
C14orf21	178.7792
C14orf23	1.7333
C14orf28	89.8849
C14orf2	4588.8325
C14orf33	31.6949
C14orf34	0.0000
C14orf37	24.0188
C14orf39	21.5427
C14orf43	244.8929
C14orf45	51.7519
C14orf48	0.0000
C14orf49	33.9235
C14orf4	474.9288
C14orf50	3.7143
C14orf53	0.0000
C14orf64	2.2286
C14orf68	3.4666
C14orf70	1.9809
C14orf72	0.0000
C14orf73	8.4190
C14orf79	271.6355
C14orf80	174.5698
C14orf86	0.0000
C14orf93	326.1112
C15orf17	1676.8602
C15orf21	7.1809
C15orf23	848.0872
C15orf24	2167.3889
C15orf26	0.9905
C15orf27	90.6277
C15orf28	1.7333
C15orf29	438.7768
C15orf2	25.0093
C15orf32	1.7333
C15orf33	71.8088
C15orf34	10.8951
C15orf37	59.1804
C15orf38	137.4273
C15orf39	170.8555
C15orf40	408.3199
C15orf41	354.0919
C15orf42	64.3803
C15orf43	0.0000
C15orf44	745.3262
C15orf48	21.7903
C15orf50	0.0000
C15orf51	5.2000
C15orf52	72.3041
C15orf53	0.0000
C15orf54	0.4952
C15orf55	1.2381
C15orf56	0.7429
C15orf57	407.5771
C15orf58	77.7516
C15orf59	118.1132
C15orf5	0.0000
C15orf60	0.0000
C15orf61	292.6829
C15orf62	63.8851
C15orf63	1775.9069
C16orf11	0.0000
C16orf13	1939.8291
C16orf3	16.5903
C16orf42	2357.8061
C16orf45	1563.6994
C16orf46	93.1039
C16orf48	1020.9236
C16orf52	493.2524
C16orf53	2513.5570
C16orf54	18.0760
C16orf55	172.5888
C16orf57	941.4387
C16orf58	1962.6099
C16orf59	504.6428
C16orf5	1763.5261
C16orf61	1294.7877
C16orf62	419.2151
C16orf63	694.8124
C16orf68	376.3774
C16orf70	404.3581
C16orf71	15.5999
C16orf72	412.2818
C16orf73	0.0000
C16orf74	5.6952
C16orf75	865.6679
C16orf78	0.0000
C16orf79	949.3624
C16orf7	556.3947
C16orf80	2208.4933
C16orf81	0.7429
C16orf82	8.4190
C16orf86	264.7022
C16orf87	255.2928
C16orf88	487.8049
C16orf89	1.9809
C16orf90	0.0000
C16orf91	827.0397
C16orf92	72.3041
C16orf93	169.8650
C17orf100	246.8738
C17orf101	434.0721
C17orf102	37.6377
C17orf103	134.4559
C17orf104	30.9521
C17orf105	0.0000
C17orf106	436.7958
C17orf107	361.2727
C17orf108	437.0435
C17orf28	4383.5583
C17orf37	2449.6719
C17orf39	158.4747
C17orf42	388.0154
C17orf44	43.3329
C17orf46	4.9523
C17orf47	15.1046
C17orf48	285.2544
C17orf49	1908.3818
C17orf50	0.0000
C17orf51	251.0833
C17orf53	137.9225
C17orf54	0.0000
C17orf55	45.0662
C17orf56	1913.3342
C17orf57	90.8753
C17orf58	892.9058
C17orf59	226.3217
C17orf60	41.8472
C17orf61	991.9525
C17orf62	3343.8158
C17orf63	334.0349
C17orf64	0.0000
C17orf65	717.3455
C17orf66	0.7429
C17orf67	68.5898
C17orf68	273.1212
C17orf69	1452.5195
C17orf70	1288.5973
C17orf71	411.2913
C17orf72	99.0467
C17orf73	0.0000
C17orf74	4.7047
C17orf75	599.7276
C17orf76	127.0274
C17orf77	0.4952
C17orf78	0.0000
C17orf79	2196.1124
C17orf80	1090.0087
C17orf81	1047.1710
C17orf82	29.2188
C17orf85	471.2146
C17orf86	1711.0313
C17orf87	59.6756
C17orf88	0.0000
C17orf89	3681.0697
C17orf90	2206.5123
C17orf91	211.7123
C17orf93	0.0000
C17orf95	1259.3785
C17orf96	140.6463
C17orf97	48.7805
C17orf98	0.0000
C17orf99	1.4857
C18orf10	1525.5664
C18orf16	27.7331
C18orf18	394.9486
C18orf19	210.2266
C18orf1	82.7040
C18orf20	0.0000
C18orf21	884.9820
C18orf22	626.2226
C18orf25	213.6932
C18orf26	0.0000
C18orf2	1.4857
C18orf32	4036.6473
C18orf34	246.8738
C18orf45	142.6272
C18orf54	136.9320
C18orf55	569.7660
C18orf56	59.1804
C18orf62	0.0000
C18orf8	275.8450
C19orf10	1667.4508
C19orf12	572.7374
C19orf18	11.1428
C19orf20	513.3094
C19orf21	1.4857
C19orf22	1880.1535
C19orf23	65.8660
C19orf24	1362.6346
C19orf25	808.9637
C19orf26	216.1694
C19orf28	556.8899
C19orf29	431.3483
C19orf2	1141.5129
C19orf30	490.0334
C19orf33	9.4094
C19orf34	1.2381
C19orf35	7.4285
C19orf36	119.8465
C19orf38	4.4571
C19orf39	43.0853
C19orf40	48.5329
C19orf41	0.0000
C19orf42	1738.5168
C19orf43	7175.4364
C19orf44	215.4265
C19orf45	0.0000
C19orf46	24.0188
C19orf47	274.3593
C19orf48	487.3096
C19orf50	1486.9382
C19orf51	6.6857
C19orf52	323.8826
C19orf53	2524.9474
C19orf54	204.0362
C19orf55	49.2757
C19orf56	7373.5298
C19orf57	199.3314
C19orf59	2.4762
C19orf60	1495.8524
C19orf61	704.9647
C19orf62	3448.0624
C19orf63	2051.2567
C19orf66	144.3605
C19orf69	0.0000
C19orf6	4152.0366
C19orf70	2014.8570
C19orf71	63.1423
C19orf73	48.0376
C19orf75	0.0000
C19orf76	73.2945
C19orf77	5.6952
C1D	1029.3426
C1GALT1C1	290.4544
C1GALT1	266.9308
C1QA	3855.8871
C1QBP	2969.9146
C1QB	3338.8634
C1QC	2735.9168
C1QL1	2000.4952
C1QL2	0.0000
C1QL3	303.5781
C1QL4	6.4380
C1QTNF1	260.9880
C1QTNF2	202.0552
C1QTNF3	210.7218
C1QTNF4	1665.9651
C1QTNF6	276.5878
C1QTNF7	7.9237
C1QTNF8	0.0000
C1QTNF9B	12521.2331
C1QTNF9	3.4666
C1RL	111.1799
C1R	960.5051
C1S	1031.3235
C1orf100	0.0000
C1orf101	40.1139
C1orf103	317.6922
C1orf104	168.8746
C1orf105	0.0000
C1orf106	4.2095
C1orf107	245.1405
C1orf109	404.8533
C1orf110	1.9809
C1orf111	54.7233
C1orf112	126.0369
C1orf113	40.6091
C1orf114	147.8272
C1orf115	46.7996
C1orf116	1.9809
C1orf122	1910.8580
C1orf123	2016.8379
C1orf124	134.4559
C1orf125	0.0000
C1orf126	106.7228
C1orf127	9.9047
C1orf128	2627.7083
C1orf129	0.0000
C1orf130	0.7429
C1orf131	552.9281
C1orf133	520.9855
C1orf135	78.9897
C1orf141	0.0000
C1orf144	969.1717
C1orf146	0.0000
C1orf14	0.4952
C1orf150	0.0000
C1orf151	412.7770
C1orf152	56.7042
C1orf156	221.1217
C1orf157	0.0000
C1orf158	0.0000
C1orf159	351.3681
C1orf161	0.0000
C1orf162	327.3493
C1orf163	250.5881
C1orf168	0.0000
C1orf170	6.4380
C1orf172	1.7333
C1orf173	116.8751
C1orf174	589.5753
C1orf175	109.4466
C1orf177	0.0000
C1orf180	0.0000
C1orf182	26.9902
C1orf183	41.5996
C1orf185	3.7143
C1orf186	4.7047
C1orf187	5.2000
C1orf189	0.0000
C1orf190	9.4094
C1orf192	31.9426
C1orf194	51.0090
C1orf198	887.2106
C1orf200	2.4762
C1orf201	144.6081
C1orf203	140.3987
C1orf204	213.4456
C1orf210	0.0000
C1orf212	489.0430
C1orf213	227.0645
C1orf216	1122.9417
C1orf21	230.0359
C1orf220	56.9518
C1orf223	14.1142
C1orf226	3049.1519
C1orf227	4.2095
C1orf228	214.4361
C1orf229	89.1420
C1orf230	255.5404
C1orf25	272.8736
C1orf26	124.3036
C1orf27	290.7020
C1orf31	1287.6068
C1orf35	1364.3680
C1orf38	156.7414
C1orf43	5472.3288
C1orf49	0.0000
C1orf50	497.7095
C1orf51	121.3322
C1orf52	669.5555
C1orf53	32.1902
C1orf54	842.3920
C1orf55	311.9970
C1orf56	183.9792
C1orf57	1994.0572
C1orf58	232.7597
C1orf59	497.4619
C1orf61	86.6658
C1orf63	2025.0093
C1orf64	0.0000
C1orf65	0.0000
C1orf66	415.0056
C1orf68	0.0000
C1orf69	61.9042
C1orf70	443.4815
C1orf74	162.4365
C1orf77	2119.8465
C1orf83	85.1801
C1orf84	9.6571
C1orf85	968.4289
C1orf86	1532.2521
C1orf87	0.0000
C1orf88	0.0000
C1orf89	79.9802
C1orf91	413.7675
C1orf92	4.9523
C1orf93	878.5440
C1orf94	25.5045
C1orf95	4.9523
C1orf96	421.1960
C1orf97	340.7206
C1orf9	376.3774
C20orf103	240.1882
C20orf106	6.6857
C20orf107	20.0570
C20orf108	1267.0546
C20orf111	1352.7300
C20orf112	1100.9038
C20orf114	0.0000
C20orf117	248.3595
C20orf118	13.8665
C20orf11	1502.2905
C20orf123	0.0000
C20orf12	248.8548
C20orf132	110.9323
C20orf134	19.8093
C20orf135	205.5219
C20orf141	0.0000
C20orf144	0.0000
C20orf151	0.0000
C20orf152	5.9428
C20orf160	110.4370
C20orf165	117.8655
C20orf166	0.0000
C20orf173	0.0000
C20orf177	153.5223
C20orf185	0.0000
C20orf186	0.0000
C20orf191	528.4140
C20orf194	440.2625
C20orf195	14.6094
C20orf196	283.5211
C20orf197	14.8570
C20orf199	8919.8960
C20orf200	0.0000
C20orf201	23.5236
C20orf202	11.3904
C20orf203	29.2188
C20orf20	818.1255
C20orf24	1704.5933
C20orf26	46.5519
C20orf27	1089.2658
C20orf29	172.0936
C20orf30	2948.1243
C20orf3	1942.5529
C20orf43	3971.7717
C20orf46	303.5781
C20orf4	1076.6374
C20orf54	3.2190
C20orf56	0.0000
C20orf70	0.0000
C20orf71	0.0000
C20orf72	459.0813
C20orf79	0.0000
C20orf7	353.3490
C20orf85	25.7521
C20orf94	20.0570
C20orf96	670.7936
C21orf119	222.8550
C21orf121	0.9905
C21orf122	32.9330
C21orf125	14.6094
C21orf128	0.0000
C21orf129	0.0000
C21orf130	0.7429
C21orf131	0.0000
C21orf15	99.0467
C21orf29	4.2095
C21orf2	457.1004
C21orf33	3760.8023
C21orf34	2.9714
C21orf45	307.5399
C21orf49	10.8951
C21orf54	0.0000
C21orf56	911.2294
C21orf57	524.9474
C21orf58	516.2808
C21orf59	1281.4164
C21orf62	2.4762
C21orf63	64.8756
C21orf67	51.2567
C21orf70	205.5219
C21orf71	192.6458
C21orf7	767.8594
C21orf81	4.7047
C21orf82	4.9523
C21orf84	20.3046
C21orf88	3.4666
C21orf90	8.6666
C21orf91	96.8181
C21orf94	0.0000
C21orf96	0.0000
C21orf99	0.0000
C22orf13	504.6428
C22orf15	9.6571
C22orf23	167.8841
C22orf24	12.3808
C22orf25	294.4162
C22orf26	0.7429
C22orf27	360.2823
C22orf28	1479.5097
C22orf29	413.0246
C22orf30	194.3791
C22orf31	0.0000
C22orf32	1438.1577
C22orf33	0.0000
C22orf34	2.2286
C22orf36	908.2580
C22orf39	2281.7878
C22orf40	403.6152
C22orf41	5.4476
C22orf42	10.8951
C22orf43	17.3332
C22orf45	39.8663
C22orf46	135.6939
C22orf9	1560.2328
C2CD2L	296.1496
C2CD2	43.0853
C2CD3	199.5791
C2CD4A	30.7045
C2CD4B	78.9897
C2CD4C	744.5834
C2CD4D	28.4759
C2orf14	41.1044
C2orf15	111.6751
C2orf16	15.1046
C2orf18	407.8247
C2orf24	1633.7749
C2orf27A	117.6179
C2orf27B	0.0000
C2orf28	2899.5914
C2orf29	619.0417
C2orf34	165.1603
C2orf39	5.2000
C2orf3	386.0344
C2orf40	25.0093
C2orf42	201.5600
C2orf43	532.8711
C2orf44	205.5219
C2orf47	298.8733
C2orf48	48.2853
C2orf49	97.8086
C2orf50	0.9905
C2orf51	4.4571
C2orf52	19.8093
C2orf53	0.0000
C2orf54	0.0000
C2orf55	33.6759
C2orf56	414.5103
C2orf57	0.0000
C2orf58	11.1428
C2orf60	105.7323
C2orf61	5.2000
C2orf62	7.1809
C2orf63	162.9318
C2orf64	1380.2154
C2orf65	9.6571
C2orf66	5.6952
C2orf67	236.4739
C2orf68	941.1910
C2orf69	192.8934
C2orf70	7.9237
C2orf71	0.0000
C2orf72	13.6189
C2orf73	3.9619
C2orf74	1338.3682
C2orf76	270.8927
C2orf77	84.1897
C2orf78	0.0000
C2orf79	1506.4999
C2orf7	414.0151
C2orf80	15.8475
C2orf81	234.4930
C2orf82	14.1142
C2orf83	0.0000
C2orf84	26.4950
C2orf85	331.5587
C2orf86	72.5517
C2orf88	25.9998
C2orf89	11.6380
C2	238.4549
C3AR1	121.3322
C3P1	0.0000
C3orf10	5469.8527
C3orf14	964.9622
C3orf15	203.2933
C3orf16	0.0000
C3orf17	530.1473
C3orf18	668.3174
C3orf19	285.2544
C3orf1	1736.2882
C3orf20	2.4762
C3orf21	363.7489
C3orf22	0.0000
C3orf23	363.2537
C3orf24	0.0000
C3orf26	1010.5237
C3orf27	0.0000
C3orf30	6.1904
C3orf31	203.5409
C3orf32	57.6947
C3orf33	125.0464
C3orf34	136.4368
C3orf35	14.6094
C3orf36	24.7617
C3orf37	855.7633
C3orf38	210.4742
C3orf39	1456.7290
C3orf42	46.3043
C3orf43	0.0000
C3orf45	38.3806
C3orf47	291.6925
C3orf48	0.0000
C3orf49	4.9523
C3orf50	0.0000
C3orf51	0.0000
C3orf52	2.9714
C3orf54	163.9222
C3orf55	3.7143
C3orf57	50.0186
C3orf58	24.5141
C3orf59	53.2376
C3orf62	440.0149
C3orf63	586.1087
C3orf64	154.7604
C3orf65	0.0000
C3orf66	0.0000
C3orf67	163.1794
C3orf70	77.9993
C3orf71	70.3231
C3orf72	0.0000
C3orf74	0.0000
C3orf75	981.0573
C3orf77	0.0000
C3orf79	0.0000
C3	866.4108
